customer_id,tenure_months,monthly_charges,contract_type,support_calls,payment_method,international_plan,churned
C102627,1,41.38,two-year,2,bank_transfer,no,1
C102628,44,111.67,month-to-month,0,bank_transfer,no,1
C102629,3,117.66,month-to-month,1,credit_card,no,1
C102630,67,49.96,two-year,2,bank_transfer,no,0
C102631,49,37.52,month-to-month,0,credit_card,no,0
C102632,65,41.95,month-to-month,0,electronic_check,yes,0
C102633,40,67.78,two-year,3,bank_transfer,no,0
C102634,6,107.45,one-year,0,credit_card,no,1
C102635,2,70.0,month-to-month,2,credit_card,no,1
C102636,24,25.54,one-year,0,bank_transfer,no,0
C102637,53,23.99,one-year,0,electronic_check,yes,0
C102638,11,42.74,month-to-month,1,bank_transfer,no,1
C102639,61,104.28,month-to-month,1,electronic_check,no,1
C102640,18,82.15,month-to-month,1,credit_card,no,1
C102641,36,76.3,two-year,1,electronic_check,no,0
C102642,15,51.9,month-to-month,0,bank_transfer,no,0
C102643,34,112.94,month-to-month,1,credit_card,no,1
C102644,33,53.12,month-to-month,1,credit_card,no,1
C102645,1,103.49,two-year,3,bank_transfer,no,1
C102646,41,109.59,month-to-month,1,credit_card,no,0
C102647,56,68.33,month-to-month,3,bank_transfer,no,0
C102648,67,109.43,month-to-month,3,bank_transfer,no,1
C102649,24,47.68,one-year,5,electronic_check,no,0
C102650,63,85.84,month-to-month,0,bank_transfer,no,0
C102651,63,28.8,two-year,2,electronic_check,no,0
C102652,71,67.39,month-to-month,5,credit_card,no,0
C102653,27,41.73,month-to-month,2,bank_transfer,no,1
C102654,61,26.28,month-to-month,1,bank_transfer,no,0
C102655,41,20.37,month-to-month,3,credit_card,no,0
C102656,5,52.48,month-to-month,4,electronic_check,no,1
C102657,20,78.95,one-year,2,bank_transfer,no,1
C102658,48,65.52,month-to-month,1,electronic_check,no,0
C102659,12,50.18,one-year,1,electronic_check,no,1
C102660,31,119.12,month-to-month,2,electronic_check,no,1
C102661,56,113.95,one-year,5,bank_transfer,no,1
C102662,11,32.57,month-to-month,3,electronic_check,no,1
C102663,36,61.51,month-to-month,3,electronic_check,yes,1
C102664,16,84.88,month-to-month,2,electronic_check,no,1
C102665,39,93.35,two-year,2,electronic_check,no,0
C102666,18,56.64,two-year,2,electronic_check,no,1
C102667,69,94.63,two-year,0,electronic_check,no,0
C102668,6,32.42,two-year,3,credit_card,no,1
C102669,69,53.18,month-to-month,2,bank_transfer,no,0
C102670,57,91.64,month-to-month,5,bank_transfer,no,1
C102671,61,82.57,month-to-month,1,electronic_check,no,0
C102672,61,103.72,two-year,1,electronic_check,no,0
C102673,14,24.69,month-to-month,1,electronic_check,no,1
C102674,67,37.44,month-to-month,0,bank_transfer,no,0
C102675,43,24.85,one-year,2,electronic_check,no,0
C102676,69,39.21,month-to-month,5,credit_card,no,0
C102677,63,20.43,one-year,1,electronic_check,no,0
C102678,42,70.42,month-to-month,2,credit_card,yes,1
C102679,27,72.83,one-year,4,bank_transfer,no,0
C102680,9,85.79,two-year,0,electronic_check,no,0
C102681,8,58.49,one-year,2,electronic_check,yes,1
C102682,28,20.32,month-to-month,1,credit_card,no,0
C102683,58,87.39,month-to-month,1,bank_transfer,no,0
C102684,36,25.43,month-to-month,0,bank_transfer,no,0
C102685,35,106.62,month-to-month,0,electronic_check,no,1
C102686,18,22.27,one-year,1,credit_card,yes,1
C102687,41,73.05,month-to-month,1,electronic_check,yes,0
C102688,46,109.49,month-to-month,2,bank_transfer,no,1
C102689,70,77.25,month-to-month,1,electronic_check,no,0
C102690,52,80.84,two-year,4,electronic_check,no,1
C102691,44,88.16,month-to-month,0,bank_transfer,no,0
C102692,65,32.24,month-to-month,0,bank_transfer,no,0
C102693,31,87.49,month-to-month,1,electronic_check,no,1
C102694,67,108.04,month-to-month,0,electronic_check,no,0
C102695,27,117.42,two-year,0,electronic_check,no,0
C102696,10,64.31,month-to-month,0,bank_transfer,no,1
C102697,30,54.45,one-year,1,bank_transfer,no,0
C102698,10,95.33,one-year,2,credit_card,yes,1
C102699,9,74.29,two-year,1,bank_transfer,no,1
C102700,63,45.73,one-year,1,credit_card,yes,0
C102701,57,37.22,one-year,2,electronic_check,no,0
C102702,16,37.02,month-to-month,0,credit_card,no,0
C102703,60,65.92,month-to-month,0,electronic_check,yes,0
C102704,5,37.01,one-year,2,electronic_check,no,1
C102705,21,21.97,one-year,0,bank_transfer,no,0
C102706,51,25.21,month-to-month,1,electronic_check,no,0
C102707,22,112.99,month-to-month,1,bank_transfer,no,1
C102708,52,27.3,month-to-month,6,electronic_check,no,1
C102709,63,27.32,month-to-month,0,electronic_check,no,0
C102710,5,65.12,month-to-month,0,credit_card,no,1
C102711,2,44.51,month-to-month,2,electronic_check,yes,1
C102712,67,116.27,month-to-month,3,electronic_check,no,0
C102713,37,111.1,one-year,0,credit_card,no,1
C102714,36,60.47,one-year,1,credit_card,no,0
C102715,33,64.87,one-year,1,credit_card,no,1
C102716,31,57.51,one-year,1,electronic_check,yes,1
C102717,49,23.79,month-to-month,1,electronic_check,no,0
C102718,42,49.28,month-to-month,1,bank_transfer,no,1
C102719,12,32.27,one-year,1,electronic_check,no,0
C102720,45,30.24,two-year,0,electronic_check,no,0
C102721,48,76.09,one-year,4,bank_transfer,no,0
C102722,9,29.88,one-year,1,electronic_check,no,0
C102723,27,30.29,one-year,5,electronic_check,no,1
C102724,57,68.05,one-year,2,electronic_check,no,1
C102725,44,64.23,one-year,2,bank_transfer,no,0
C102726,10,33.76,one-year,2,credit_card,no,0
C102727,3,20.44,month-to-month,0,credit_card,no,1
C102728,42,39.3,month-to-month,1,electronic_check,no,0
C102729,33,43.59,month-to-month,1,electronic_check,yes,1
C102730,69,100.02,month-to-month,1,electronic_check,yes,1
C102731,38,111.54,one-year,5,credit_card,no,1
C102732,67,60.59,month-to-month,0,electronic_check,yes,0
C102733,16,60.5,month-to-month,1,credit_card,no,1
C102734,32,91.25,one-year,5,bank_transfer,no,1
C102735,10,82.69,month-to-month,2,electronic_check,yes,1
C102736,41,38.41,two-year,3,credit_card,no,0
C102737,14,30.77,month-to-month,0,bank_transfer,no,0
C102738,35,63.76,month-to-month,3,electronic_check,no,0
C102739,25,76.48,month-to-month,3,credit_card,no,1
C102740,14,33.87,month-to-month,1,credit_card,no,1
C102741,7,49.33,month-to-month,0,bank_transfer,no,0
C102742,37,50.59,month-to-month,1,electronic_check,no,0
C102743,68,46.13,month-to-month,2,bank_transfer,no,0
C102744,15,66.08,month-to-month,0,bank_transfer,no,1
C102745,29,85.31,one-year,3,bank_transfer,no,1
C102746,16,70.94,month-to-month,3,credit_card,no,1
C102747,58,40.15,month-to-month,1,bank_transfer,no,0
C102748,30,30.29,month-to-month,3,electronic_check,no,1
C102749,70,102.19,two-year,2,bank_transfer,no,0
C102750,18,67.93,one-year,2,electronic_check,no,1
C102751,6,26.21,two-year,3,bank_transfer,yes,1
C102752,42,45.81,two-year,3,electronic_check,no,0
C102753,47,100.4,month-to-month,2,bank_transfer,no,1
C102754,71,95.17,one-year,3,bank_transfer,yes,0
C102755,62,107.58,month-to-month,0,electronic_check,yes,0
C102756,63,80.21,two-year,4,credit_card,no,0
C102757,46,62.29,month-to-month,0,bank_transfer,no,0
C102758,26,62.66,month-to-month,0,electronic_check,no,1
C102759,31,39.4,two-year,0,electronic_check,no,0
C102760,10,85.08,two-year,1,credit_card,yes,1
C102761,31,78.51,two-year,0,electronic_check,no,0
C102762,26,35.49,month-to-month,1,bank_transfer,no,1
C102763,3,108.57,month-to-month,3,bank_transfer,no,1
C102764,15,56.85,month-to-month,0,credit_card,no,1
C102765,38,24.97,month-to-month,1,credit_card,no,0
C102766,27,52.79,month-to-month,2,bank_transfer,no,0
C102767,71,106.99,month-to-month,2,bank_transfer,no,0
C102768,34,111.7,one-year,0,credit_card,yes,0
C102769,69,69.04,month-to-month,2,electronic_check,yes,0
C102770,47,115.63,one-year,0,bank_transfer,no,0
C102771,3,107.52,two-year,3,credit_card,no,1
C102772,15,102.52,one-year,1,electronic_check,no,1
C102773,51,105.97,month-to-month,2,credit_card,no,1
C102774,39,58.19,month-to-month,1,electronic_check,no,1
C102775,22,95.65,month-to-month,2,electronic_check,no,1
C102776,38,77.73,one-year,2,electronic_check,no,0
C102777,65,91.97,month-to-month,4,electronic_check,yes,1
C102778,28,37.78,month-to-month,1,electronic_check,no,1
C102779,4,93.14,two-year,3,credit_card,no,1
C102780,23,115.76,one-year,2,bank_transfer,no,1
C102781,67,50.27,two-year,0,bank_transfer,no,0
C102782,55,118.62,month-to-month,1,bank_transfer,no,0
C102783,60,57.84,two-year,2,credit_card,no,0
C102784,65,39.97,month-to-month,4,credit_card,no,0
C102785,9,31.23,month-to-month,1,electronic_check,no,1
C102786,21,98.5,two-year,1,electronic_check,no,0
C102787,5,75.48,two-year,1,electronic_check,no,0
C102788,1,50.71,month-to-month,1,bank_transfer,no,1
C102789,60,80.85,month-to-month,1,bank_transfer,no,0
C102790,67,53.21,month-to-month,0,electronic_check,no,0
C102791,12,64.84,one-year,2,electronic_check,no,1
C102792,52,106.27,two-year,1,bank_transfer,no,0
C102793,38,86.82,month-to-month,3,bank_transfer,no,1
C102794,5,96.24,month-to-month,3,electronic_check,no,1
C102795,66,78.35,one-year,5,electronic_check,no,1
C102796,62,119.14,one-year,1,credit_card,no,0
C102797,41,44.14,month-to-month,1,credit_card,no,0
C102798,51,46.23,one-year,3,credit_card,no,0
C102799,29,29.26,two-year,3,credit_card,no,0
C102800,57,75.4,month-to-month,0,electronic_check,no,0
C102801,32,81.34,one-year,1,bank_transfer,no,1
C102802,71,92.6,one-year,1,credit_card,no,0
C102803,5,53.54,month-to-month,0,credit_card,yes,1
C102804,13,21.23,two-year,1,bank_transfer,no,0
C102805,69,83.22,one-year,2,electronic_check,no,0
C102806,21,119.87,month-to-month,0,bank_transfer,no,1
C102807,23,49.45,month-to-month,1,bank_transfer,yes,1
C102808,57,38.39,one-year,1,credit_card,no,0
C102809,14,48.18,month-to-month,2,credit_card,no,1
C102810,37,62.54,month-to-month,7,electronic_check,no,1
C102811,21,45.09,month-to-month,2,electronic_check,no,1
C102812,15,54.7,one-year,1,electronic_check,no,1
C102813,69,83.82,two-year,1,bank_transfer,no,0
C102814,15,54.5,one-year,1,credit_card,no,1
C102815,7,59.61,two-year,1,bank_transfer,no,0
C102816,48,24.0,month-to-month,1,electronic_check,no,0
C102817,62,111.79,month-to-month,1,credit_card,yes,0
C102818,10,60.69,two-year,2,electronic_check,no,1
C102819,51,52.81,month-to-month,2,electronic_check,no,1
C102820,39,28.65,two-year,1,electronic_check,no,0
C102821,59,83.42,month-to-month,1,bank_transfer,no,0
C102822,10,106.38,month-to-month,3,bank_transfer,no,1
C102823,70,24.12,one-year,3,electronic_check,no,0
C102824,44,34.53,month-to-month,0,credit_card,yes,0
C102825,60,34.64,month-to-month,0,electronic_check,no,0
C102826,26,80.23,month-to-month,2,bank_transfer,no,1
C102827,67,112.12,month-to-month,1,bank_transfer,no,0
C102828,45,63.78,month-to-month,2,bank_transfer,no,1
C102829,10,54.38,two-year,4,credit_card,no,1
C102830,66,96.58,month-to-month,0,electronic_check,no,0
C102831,57,94.26,two-year,0,electronic_check,no,0
C102832,22,44.68,one-year,2,bank_transfer,no,0
C102833,39,36.08,month-to-month,4,credit_card,no,1
C102834,28,55.78,month-to-month,4,electronic_check,no,1
C102835,39,97.56,two-year,1,electronic_check,yes,0
C102836,69,89.51,one-year,1,electronic_check,no,0
C102837,64,86.59,two-year,0,credit_card,no,0
C102838,16,102.94,month-to-month,0,credit_card,yes,1
C102839,69,47.71,one-year,2,bank_transfer,no,0
C102840,32,53.97,one-year,1,credit_card,no,0
C102841,51,24.23,two-year,1,bank_transfer,yes,0
C102842,55,106.87,month-to-month,3,bank_transfer,no,1
C102843,35,78.24,two-year,1,bank_transfer,yes,0
C102844,33,49.81,month-to-month,1,electronic_check,no,1
C102845,33,26.94,two-year,2,bank_transfer,no,0
C102846,62,92.34,month-to-month,1,bank_transfer,no,0
C102847,28,94.87,one-year,2,electronic_check,no,1
C102848,20,86.62,month-to-month,1,bank_transfer,no,0
C102849,26,40.38,two-year,0,electronic_check,no,0
C102850,14,111.32,month-to-month,2,electronic_check,no,1
C102851,28,95.32,month-to-month,1,electronic_check,yes,1
C102852,9,85.78,one-year,3,bank_transfer,yes,1
C102853,7,85.09,one-year,0,bank_transfer,no,1
C102854,52,110.44,month-to-month,2,bank_transfer,no,1
C102855,6,112.83,one-year,1,bank_transfer,no,1
C102856,41,79.56,month-to-month,1,electronic_check,no,1
C102857,56,61.67,one-year,0,electronic_check,no,0
C102858,52,56.37,one-year,3,bank_transfer,yes,0
C102859,32,101.91,one-year,2,credit_card,no,1
C102860,14,84.46,two-year,1,bank_transfer,no,0
C102861,67,27.73,month-to-month,0,credit_card,no,0
C102862,60,34.22,month-to-month,1,credit_card,no,1
C102863,44,,one-year,2,credit_card,yes,0
C102864,7,108.45,month-to-month,2,electronic_check,yes,1
C102865,3,115.18,month-to-month,3,electronic_check,no,1
C102866,23,62.79,one-year,0,credit_card,no,0
C102867,12,,month-to-month,1,electronic_check,no,1
C102868,62,102.82,month-to-month,0,credit_card,no,0
C102869,15,,two-year,1,credit_card,no,0
C102870,21,34.53,month-to-month,3,credit_card,yes,1
C102871,70,119.7,month-to-month,2,credit_card,no,0
C102872,59,23.02,month-to-month,1,electronic_check,no,0
C102873,16,79.73,month-to-month,1,credit_card,no,1
C102874,28,85.02,one-year,0,bank_transfer,no,0
C102875,37,88.18,one-year,2,bank_transfer,no,0
C102876,48,45.56,one-year,2,bank_transfer,no,0
C102877,67,92.16,month-to-month,3,credit_card,no,1
C102878,62,41.64,month-to-month,1,bank_transfer,no,0
C102879,70,102.9,month-to-month,1,electronic_check,no,1
C102880,3,41.91,one-year,0,bank_transfer,no,0
C102881,17,89.67,one-year,1,electronic_check,no,1
C102882,40,98.34,month-to-month,2,bank_transfer,no,1
C102883,4,38.89,two-year,1,electronic_check,no,0
C102884,26,43.8,one-year,1,credit_card,no,0
C102885,11,97.91,month-to-month,3,electronic_check,no,1
C102886,67,28.6,one-year,1,bank_transfer,no,0
C102887,5,39.08,one-year,3,electronic_check,no,1
C102888,11,65.55,month-to-month,3,electronic_check,yes,1
C102889,14,113.02,month-to-month,2,electronic_check,no,1
C102890,11,76.19,one-year,0,credit_card,no,1
C102891,41,58.77,two-year,0,bank_transfer,no,0
C102892,26,117.84,one-year,2,electronic_check,no,1
C102893,65,66.37,one-year,0,electronic_check,no,0
C102894,19,63.37,one-year,1,bank_transfer,no,0
C102895,39,61.16,month-to-month,0,bank_transfer,no,0
C102896,47,51.22,month-to-month,0,credit_card,no,0
C102897,45,52.57,month-to-month,2,bank_transfer,no,0
C102898,57,88.78,two-year,1,bank_transfer,no,0
C102899,15,24.08,two-year,1,credit_card,no,0
C102900,37,88.18,two-year,3,electronic_check,no,0
C102901,57,40.12,month-to-month,2,bank_transfer,no,1
C102902,62,58.42,month-to-month,1,credit_card,no,0
C102903,44,34.65,one-year,1,electronic_check,no,0
C102904,47,75.28,month-to-month,1,electronic_check,yes,1
C102905,62,92.94,month-to-month,2,electronic_check,no,1
C102906,45,55.47,one-year,1,electronic_check,no,0
C102907,68,36.34,one-year,1,bank_transfer,no,0
C102908,10,42.65,one-year,1,bank_transfer,yes,1
C102909,25,101.81,month-to-month,1,bank_transfer,no,1
C102910,8,46.76,month-to-month,2,electronic_check,no,1
C102911,7,97.47,month-to-month,1,electronic_check,no,1
C102912,34,53.12,month-to-month,1,electronic_check,no,0
C102913,17,38.87,month-to-month,3,electronic_check,no,1
C102914,29,92.73,month-to-month,0,credit_card,no,0
C102915,32,66.85,two-year,2,bank_transfer,yes,0
C102916,45,23.13,month-to-month,1,bank_transfer,no,0
C102917,68,115.99,month-to-month,2,bank_transfer,no,1
C102918,61,34.78,month-to-month,2,electronic_check,no,0
C102919,27,55.34,one-year,4,bank_transfer,no,1
C102920,24,58.48,month-to-month,1,electronic_check,no,1
C102921,55,68.94,month-to-month,4,electronic_check,no,1
C102922,9,,month-to-month,4,bank_transfer,no,1
C102923,39,20.61,month-to-month,3,credit_card,yes,1
C102924,31,113.25,one-year,0,electronic_check,no,1
C102925,13,84.6,month-to-month,3,electronic_check,no,1
C102926,44,115.06,month-to-month,0,bank_transfer,no,1
C102927,23,101.74,one-year,4,credit_card,no,1
C102928,14,112.78,month-to-month,1,bank_transfer,no,1
C102929,47,80.1,one-year,2,electronic_check,no,0
C102930,13,55.73,month-to-month,2,bank_transfer,no,1
C102931,48,64.29,one-year,0,bank_transfer,no,0
C102932,12,85.8,month-to-month,3,bank_transfer,no,1
C102933,31,62.69,month-to-month,1,electronic_check,no,1
C102934,58,93.17,month-to-month,1,bank_transfer,no,0
C102935,17,29.18,two-year,1,electronic_check,no,0
C102936,55,103.0,month-to-month,0,electronic_check,no,0
C102937,52,40.42,two-year,1,electronic_check,no,0
C102938,65,114.39,two-year,1,electronic_check,no,0
C102939,12,35.55,month-to-month,3,electronic_check,no,1
C102940,51,32.92,month-to-month,3,electronic_check,no,0
C102941,67,101.19,month-to-month,0,credit_card,no,0
C102942,55,101.87,two-year,1,bank_transfer,no,0
C102943,14,93.88,one-year,2,credit_card,no,1
C102944,59,116.05,month-to-month,3,electronic_check,no,1
C102945,8,47.05,month-to-month,2,credit_card,no,1
C102946,42,102.66,two-year,1,electronic_check,no,0
C102947,36,55.2,month-to-month,1,electronic_check,no,1
C102948,38,73.74,month-to-month,1,credit_card,no,1
C102949,37,64.56,month-to-month,1,electronic_check,no,1
C102950,3,20.59,month-to-month,1,bank_transfer,no,1
C102951,37,77.45,two-year,3,credit_card,yes,1
C102952,67,94.75,one-year,2,electronic_check,no,0
C102953,32,37.46,month-to-month,4,electronic_check,no,1
C102954,20,113.17,month-to-month,0,electronic_check,no,1
C102955,71,73.04,one-year,3,credit_card,no,0
C102956,8,37.82,month-to-month,1,bank_transfer,no,1
C102957,35,84.59,month-to-month,2,bank_transfer,no,1
C102958,37,39.19,month-to-month,1,bank_transfer,no,0
C102959,34,26.35,one-year,2,bank_transfer,no,0
C102960,66,88.53,two-year,3,bank_transfer,no,0
C102961,30,31.07,one-year,4,electronic_check,no,0
C102962,70,30.62,month-to-month,0,credit_card,no,0
C102963,5,93.99,one-year,0,credit_card,no,1
C102964,53,25.52,month-to-month,2,credit_card,no,0
C102965,43,100.98,two-year,2,electronic_check,no,0
C102966,18,99.61,month-to-month,2,electronic_check,no,1
C102967,17,34.14,month-to-month,1,electronic_check,no,1
C102968,52,71.84,month-to-month,4,credit_card,no,1
C102969,46,29.66,month-to-month,2,bank_transfer,no,0
C102970,44,83.26,month-to-month,2,bank_transfer,yes,1
C102971,4,26.29,one-year,2,credit_card,no,0
C102972,43,114.45,one-year,2,bank_transfer,no,0
C102973,70,40.77,two-year,2,electronic_check,no,0
C102974,2,88.29,month-to-month,1,electronic_check,no,1
C102975,34,32.83,month-to-month,1,electronic_check,no,0
C102976,36,40.96,month-to-month,4,credit_card,no,1
C102977,64,,month-to-month,0,bank_transfer,no,0
C102978,21,77.31,month-to-month,2,bank_transfer,no,1
C102979,34,119.89,two-year,1,credit_card,no,0
C102980,51,,two-year,2,bank_transfer,no,0
C102981,5,20.03,month-to-month,1,bank_transfer,yes,1
C102982,57,55.04,one-year,2,credit_card,no,0
C102983,59,56.62,one-year,1,bank_transfer,yes,0
C102984,52,108.38,month-to-month,1,bank_transfer,no,0
C102985,47,111.26,one-year,2,credit_card,no,0
C102986,54,108.05,month-to-month,2,bank_transfer,no,1
C102987,56,34.32,month-to-month,0,electronic_check,no,0
C102988,65,61.21,two-year,2,credit_card,no,0
C102989,31,94.59,one-year,0,bank_transfer,no,0
C102990,33,51.26,month-to-month,1,credit_card,no,0
C102991,46,86.32,month-to-month,0,electronic_check,no,0
C102992,14,43.71,two-year,2,electronic_check,no,0
C102993,61,52.34,month-to-month,2,bank_transfer,no,0
C102994,55,106.04,two-year,1,electronic_check,no,0
C102995,45,45.05,two-year,2,bank_transfer,no,0
C102996,22,116.43,month-to-month,1,electronic_check,no,1
C102997,25,50.63,one-year,1,electronic_check,no,1
C102998,31,22.35,one-year,1,bank_transfer,no,0
C102999,48,45.49,one-year,0,bank_transfer,no,0
C103000,56,37.12,month-to-month,1,electronic_check,no,0
C103001,48,70.68,month-to-month,2,credit_card,no,0
C103002,67,31.27,month-to-month,1,credit_card,yes,0
C103003,69,82.6,one-year,5,bank_transfer,no,1
C103004,51,107.49,one-year,0,credit_card,no,0
C103005,27,56.25,one-year,0,bank_transfer,no,0
C103006,43,36.85,one-year,2,electronic_check,no,0
C103007,31,60.0,month-to-month,2,electronic_check,no,1
C103008,45,98.6,month-to-month,2,electronic_check,no,0
C103009,58,79.15,one-year,1,electronic_check,no,0
C103010,27,30.11,month-to-month,2,credit_card,no,1
C103011,36,73.72,one-year,0,electronic_check,no,0
C103012,4,66.81,month-to-month,0,bank_transfer,no,1
C103013,53,52.71,month-to-month,3,electronic_check,no,1
C103014,35,31.02,two-year,3,credit_card,no,0
C103015,33,118.11,month-to-month,1,credit_card,no,1
C103016,38,37.6,month-to-month,3,electronic_check,no,1
C103017,16,39.27,one-year,0,credit_card,no,0
C103018,43,34.56,one-year,0,bank_transfer,yes,0
C103019,53,77.02,two-year,2,credit_card,no,0
C103020,25,64.37,two-year,1,credit_card,no,0
C103021,10,44.96,one-year,3,electronic_check,no,1
C103022,28,62.94,month-to-month,2,electronic_check,no,1
C103023,15,87.35,month-to-month,1,credit_card,no,1
C103024,27,48.17,two-year,2,electronic_check,no,0
C103025,45,111.52,month-to-month,2,credit_card,no,1
C103026,9,50.63,two-year,1,credit_card,no,0
C103027,54,39.82,one-year,1,electronic_check,no,0
C103028,16,115.46,month-to-month,3,credit_card,no,1
C103029,64,101.06,month-to-month,2,credit_card,no,0
C103030,53,54.31,one-year,1,credit_card,no,0
C103031,20,104.14,month-to-month,0,credit_card,no,0
C103032,40,71.88,month-to-month,2,credit_card,no,0
C103033,8,54.68,one-year,1,bank_transfer,no,1
C103034,8,103.96,month-to-month,1,credit_card,no,1
C103035,68,,month-to-month,0,credit_card,no,0
C103036,57,49.79,one-year,2,electronic_check,no,0
C103037,11,80.67,one-year,0,credit_card,no,0
C103038,21,56.94,month-to-month,2,bank_transfer,no,1
C103039,15,20.11,two-year,3,credit_card,yes,0
C103040,29,116.18,two-year,2,bank_transfer,no,0
C103041,21,74.96,month-to-month,4,bank_transfer,yes,1
C103042,24,79.84,month-to-month,2,bank_transfer,no,1
C103043,38,79.99,one-year,1,electronic_check,no,0
C103044,14,75.06,month-to-month,2,credit_card,no,1
C103045,63,49.0,two-year,1,bank_transfer,no,0
C103046,52,117.16,one-year,0,bank_transfer,yes,0
C103047,54,82.17,month-to-month,1,electronic_check,no,1
C103048,13,87.09,one-year,3,bank_transfer,no,1
C103049,51,65.48,month-to-month,4,electronic_check,no,1
C103050,60,48.79,two-year,1,electronic_check,no,0
C103051,13,26.43,month-to-month,3,electronic_check,no,1
C103052,54,55.02,two-year,1,bank_transfer,no,0
C103053,26,37.61,month-to-month,2,electronic_check,no,1
C103054,56,86.21,one-year,2,credit_card,no,0
C103055,34,,two-year,2,bank_transfer,yes,1
C103056,57,50.28,month-to-month,1,electronic_check,no,0
C103057,11,53.29,month-to-month,2,credit_card,no,1
C103058,28,87.04,two-year,0,electronic_check,no,0
C103059,20,34.93,two-year,5,credit_card,no,1
C103060,18,,month-to-month,1,electronic_check,no,1
C103061,22,56.38,month-to-month,2,credit_card,yes,1
C103062,28,30.12,two-year,4,electronic_check,no,0
C103063,10,37.47,month-to-month,2,electronic_check,no,1
C103064,51,113.27,one-year,4,electronic_check,no,1
C103065,40,44.71,month-to-month,2,bank_transfer,no,0
C103066,59,86.23,month-to-month,1,electronic_check,yes,1
C103067,51,35.62,two-year,3,credit_card,no,0
C103068,11,39.41,month-to-month,4,credit_card,no,1
C103069,5,107.92,two-year,1,credit_card,no,0
C103070,31,34.8,one-year,0,electronic_check,no,0
C103071,35,21.88,month-to-month,2,electronic_check,no,0
C103072,18,70.12,month-to-month,0,electronic_check,yes,1
C103073,56,106.27,month-to-month,1,bank_transfer,no,0
C103074,42,52.6,two-year,1,credit_card,no,0
C103075,54,32.82,one-year,2,credit_card,no,0
C103076,8,118.22,one-year,0,bank_transfer,no,1
C103077,58,87.67,month-to-month,0,electronic_check,no,0
C103078,15,,month-to-month,2,electronic_check,no,1
C103079,32,95.21,month-to-month,2,electronic_check,no,1
C103080,32,89.82,one-year,2,electronic_check,no,1
C103081,59,58.46,month-to-month,1,bank_transfer,no,0
C103082,20,52.43,month-to-month,1,credit_card,no,1
C103083,18,91.7,month-to-month,2,bank_transfer,yes,1
C103084,25,91.67,month-to-month,0,credit_card,no,1
C103085,26,,one-year,0,electronic_check,no,0
C103086,13,76.87,one-year,1,credit_card,no,0
C103087,13,49.46,two-year,1,bank_transfer,yes,0
C103088,17,68.95,month-to-month,0,credit_card,no,0
C103089,34,81.37,one-year,1,electronic_check,no,0
C103090,25,62.67,month-to-month,2,bank_transfer,yes,1
C103091,28,99.11,two-year,1,electronic_check,no,0
C103092,52,78.46,one-year,3,bank_transfer,no,0
C103093,18,20.94,month-to-month,2,bank_transfer,no,0
C103094,65,76.98,two-year,0,bank_transfer,no,0
C103095,54,83.36,month-to-month,0,electronic_check,no,0
C103096,13,111.53,month-to-month,1,credit_card,no,1
C103097,23,61.37,month-to-month,2,electronic_check,no,1
C103098,14,77.45,month-to-month,5,bank_transfer,no,1
C103099,20,,two-year,0,credit_card,no,0
C103100,26,73.17,one-year,1,electronic_check,no,1
C103101,10,26.73,one-year,0,credit_card,no,0
C103102,2,109.73,two-year,0,bank_transfer,no,0
C103103,32,111.04,one-year,1,electronic_check,yes,1
C103104,50,74.81,month-to-month,2,bank_transfer,no,1
C103105,22,75.66,month-to-month,3,credit_card,yes,1
C103106,62,,month-to-month,2,credit_card,no,0
C103107,27,79.8,two-year,3,electronic_check,no,1
C103108,64,62.92,two-year,3,bank_transfer,no,0
C103109,17,90.9,one-year,1,bank_transfer,no,1
C103110,39,24.71,month-to-month,1,bank_transfer,no,0
C103111,55,91.09,month-to-month,2,credit_card,no,0
C103112,5,48.69,two-year,1,electronic_check,no,0
C103113,67,85.17,month-to-month,3,credit_card,yes,0
C103114,26,82.71,one-year,4,electronic_check,yes,1
C103115,36,42.68,month-to-month,0,electronic_check,no,1
C103116,45,64.05,month-to-month,2,credit_card,no,1
C103117,46,103.56,one-year,0,credit_card,no,0
C103118,2,80.56,two-year,0,bank_transfer,no,0
C103119,62,26.87,one-year,0,credit_card,yes,0
C103120,45,64.29,month-to-month,0,electronic_check,no,0
C103121,71,51.18,month-to-month,2,bank_transfer,no,0
C103122,34,84.16,two-year,0,electronic_check,no,1
C103123,44,81.46,one-year,2,credit_card,no,0
C103124,32,21.04,month-to-month,2,credit_card,no,0
C103125,64,80.77,one-year,0,bank_transfer,no,0
C103126,60,93.48,month-to-month,3,electronic_check,yes,0
C103127,65,,month-to-month,0,electronic_check,no,0
C103128,36,25.9,two-year,2,electronic_check,no,0
C103129,57,50.37,one-year,3,electronic_check,no,1
C103130,26,62.13,month-to-month,2,credit_card,no,1
C103131,33,37.98,month-to-month,4,bank_transfer,no,1
C103132,54,62.07,two-year,1,electronic_check,yes,0
C103133,6,27.11,one-year,2,bank_transfer,no,0
C103134,51,31.32,one-year,3,electronic_check,no,0
C103135,2,86.87,month-to-month,1,electronic_check,no,1
C103136,42,46.26,two-year,1,electronic_check,no,0
C103137,34,91.14,two-year,1,electronic_check,no,0
C103138,34,24.81,month-to-month,1,bank_transfer,yes,0
C103139,36,76.27,month-to-month,4,electronic_check,no,1
